date,temperature,humidity,light,co2,humidity_ratio,occupancy,weekday,predictions
2015-02-03 12:42:00,22.745,26.55,651.0,1017.0,0.00454299084786184,1,1,0
2015-02-03 12:43:00,22.79,26.516666666666698,648.333333333333,1014.1666666666699,0.00454973424512434,1,1,0
2015-02-03 12:44:00,22.79,26.6,651.0,1022.5,0.00456413751185785,1,1,0
2015-02-03 12:45:00,22.79,26.525,651.0,1027.25,0.00455117454199881,1,1,0
2015-02-03 12:46:00,22.84,26.5,651.0,1022.0,0.0045607566708699395,1,1,0
2015-02-03 12:47:00,22.87,26.456,657.8,1019.0,0.00456147435928116,1,1,0
2015-02-03 12:48:00,22.89,26.445,668.0,1020.75,0.00456513280446388,1,1,0
2015-02-03 12:49:00,22.89,26.39,668.0,1015.5,0.00455556875653445,1,1,0
2015-02-03 12:50:00,22.908333333333303,26.39,663.666666666667,1016.0,0.0045606681018561706,1,1,0
2015-02-03 12:51:00,22.956,26.39,664.6,1011.0,0.00457394996276206,1,1,0
2015-02-03 12:52:00,22.963333333333303,26.29,668.0,1018.6666666666699,0.0045585293816626,1,1,0
2015-02-03 12:53:00,23.0,26.29,662.333333333333,1006.3333333333301,0.00456873404646213,1,1,0
2015-02-03 12:54:00,22.956,26.236,647.8,1008.2,0.0045470633523686296,1,1,0
2015-02-03 12:55:00,23.0,26.2,651.666666666667,1009.3333333333301,0.004552979162249371,1,1,0
2015-02-03 12:56:00,23.0,26.2,651.666666666667,1006.1666666666699,0.004552979162249371,1,1,0
2015-02-03 12:57:00,23.02,26.16,650.0,1004.4,0.00455152394293641,1,1,0
2015-02-03 12:58:00,23.025,26.125,653.75,999.75,0.004546775587630471,1,1,0
2015-02-03 12:59:00,23.05,26.0833333333333,660.0,994.166666666667,0.004546394009108929,1,1,0
2015-02-03 13:00:00,23.1,26.0,656.0,992.5,0.004545591882176779,1,1,0
2015-02-03 13:01:00,23.1,26.0,660.0,995.666666666667,0.004545591882176779,1,1,0
2015-02-03 13:02:00,23.1,26.0,655.0,994.0,0.004545591882176779,1,1,0
2015-02-03 13:03:00,23.14,26.0,660.0,990.2,0.00455668179296498,1,1,0
2015-02-03 13:04:00,23.18,26.0,655.0,993.4,0.004567795550545171,1,1,0
2015-02-03 13:10:00,23.26,25.856666666666698,338.33333333333303,997.333333333333,0.00456460471615985,0,1,1
2015-02-03 13:34:00,23.2,25.791999999999998,627.6,919.8,0.0045365076510456796,0,1,1
2015-02-03 13:35:00,23.2,25.65,638.0,938.25,0.00451135037989764,0,1,1
2015-02-03 13:36:00,23.2,25.533333333333303,634.0,922.166666666667,0.00449068277214917,0,1,1
2015-02-03 13:37:00,23.2,25.5,629.0,899.0,0.00448477799181549,0,1,1
2015-02-03 13:38:00,23.2,25.516666666666698,557.666666666667,895.333333333333,0.00448773036806887,0,1,1
2015-02-04 07:48:00,20.6,24.0833333333333,413.0,507.333333333333,0.0036089358446416103,0,1,1
2015-02-04 07:49:00,20.6,24.1,414.6,514.6,0.00361144787924265,0,1,1
2015-02-04 07:50:00,20.6,24.175,407.5,522.25,0.0036227522845972,0,1,1
2015-02-04 07:51:00,20.6,24.2,406.6,525.6,0.00362652051049971,0,1,1
2015-02-04 07:52:00,20.6,24.2,399.5,528.0,0.00362652051049971,0,1,1
2015-02-04 08:33:00,20.956,25.39,444.0,717.8,0.0038908161412973398,0,1,1
2015-02-04 08:34:00,21.0,25.39,444.0,720.75,0.00390142139093685,0,1,1
2015-02-04 08:35:00,21.0,25.412,444.0,721.4,0.0039048231280972203,0,1,1
2015-02-04 08:36:00,21.0,25.39,444.0,718.0,0.00390142139093685,0,1,1
2015-02-04 08:37:00,21.0,25.356666666666698,444.0,715.5,0.00389626731417885,0,1,1
2015-02-04 08:38:00,21.0,25.29,447.2,713.0,0.0038859594153106396,0,1,1
2015-02-04 08:39:00,21.0,25.29,456.8,714.8,0.0038859594153106396,0,1,1
2015-02-04 08:57:00,21.215,25.2916666666667,462.333333333333,773.833333333333,0.00393820096624668,0,1,1
2015-02-04 08:58:00,21.2,25.29,464.0,777.75,0.00393429347565304,0,1,1
2015-02-04 09:28:00,22.2,26.0,608.25,946.0,0.00430227872763771,0,1,1
2015-02-04 09:30:00,22.29,25.89,612.0,937.333333333333,0.00430765254338066,1,1,0
2015-02-04 09:31:00,22.29,25.856666666666698,611.0,943.666666666667,0.00430206808804728,1,1,0
